Province/State	Country/Region	Last Update	Confirmed	Deaths	Recovered
Washington	US	3/30/2020 22:52	90	6	0
Wisconsin	US	3/30/2020 22:52	3	0	0
Alabama	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	41	5	0
Iowa	US	3/30/2020 22:52	0	0	0
Mississippi	US	3/30/2020 22:52	1	0	0
Virginia	US	3/30/2020 22:52	0	0	0
Oregon	US	3/30/2020 22:52	3	0	0
Alabama	US	3/30/2020 22:52	2	0	0
Arkansas	US	3/30/2020 22:52	0	0	0
Florida	US	3/30/2020 22:52	35	4	0
Georgia	US	3/30/2020 22:52	0	0	0
Illinois	US	3/30/2020 22:52	0	0	0
Indiana	US	3/30/2020 22:52	1	0	0
Iowa	US	3/30/2020 22:52	0	0	0
Kansas	US	3/30/2020 22:52	1	0	0
Kentucky	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	4	0	0
Mississippi	US	3/30/2020 22:52	2	0	0
Missouri	US	3/30/2020 22:52	13	0	0
Nebraska	US	3/30/2020 22:52	0	0	0
North Carolina	US	3/30/2020 22:52	0	0	0
South Dakota	US	3/30/2020 22:52	3	0	0
Tennessee	US	3/30/2020 22:52	0	0	0
Texas	US	3/30/2020 22:52	0	0	0
West Virginia	US	3/30/2020 22:52	0	0	0
Georgia	US	3/30/2020 22:52	61	1	0
Iowa	US	3/30/2020 22:52	1	0	0
Colorado	US	3/30/2020 22:52	3	0	0
Pennsylvania	US	3/30/2020 22:52	4	0	0
Idaho	US	3/30/2020 22:52	0	0	0
Minnesota	US	3/30/2020 22:52	2	0	0
Alabama	US	3/30/2020 22:52	5	0	0
Arkansas	US	3/30/2020 22:52	56	1	0
Ohio	US	3/30/2020 22:52	9	0	0
Arkansas	US	3/30/2020 22:52	5	0	0
North Carolina	US	3/30/2020 22:52	7	0	0
Oklahoma	US	3/30/2020 22:52	60	5	0
